x,y,title,tokens,word
-0.0622568,-0.0452888,Apolo no se mueve formaba un mármol excediendo el **arte**. Con el rey de Sión estaba aparte Ge,Apolo no se mueve formaba un mármol exce-diendo el **arte**. Con el rey de Si-ón estaba aparte Ge,arte
-0.059737347,0.074283026,"quiso dar de igual grandeza, que por muestra formó **naturaleza** del instrumento del poder divino. Por honrar su amor","quiso dar de igual grandeza, que por muestra formó **naturaleza** del instrumento del poder divino. Por honrar su amor",naturaleza
-0.06002721,-0.061530195,"mano. Estima los efectos que recibes del **arte** de imprimir, cuando resumas la grandeza del","mano. Estim-a los efectos que recibe-s del **arte** de imprimir, cuando res-uma-s la grandeza del",arte
-0.06232652,-0.060857832,"de cuyo ingenio alto y profundo la pura lengua y **arte** se mejoran. Sin otros o provectos,","de cuyo ingenio alto y profundo la pura lengua y **arte** se mejora-n. Sin otros o prove-ctos,",arte
-0.05862967,0.07260715,"de que fuistes imitada rompió, cuando formó **naturaleza**, acción de vuestro espejo reiterada. Quebrar","de que fuiste-s imit-ada rompió, cuando formó **naturaleza**, acción de vuestro espejo reitera-da. Que-brar",naturaleza
-0.059155956,0.07065676,"do, y me llamaste licenciado frío. Cruel **naturaleza** en nieve pura la fábrica exterior del cuerpo informa,","do, y me llamaste licenciado frío. Cru-el **naturaleza** en nieve pura la fábrica exterior del cuerpo informa,",naturaleza
-0.05683738,0.054461885,"bajan, y se implican en tanta variedad, **naturaleza** les muestra tu poder con la destreza, que","baja-n, y se implican en tanta variedad, **naturaleza** les muestra tu poder con la destr-eza, que",naturaleza
-0.06488986,-0.03127746,"no irá por voz mi amor, venciendo el **arte**, mas tal hielo aun no teme el fuego eterno","no irá por voz mi amor, ven-ciendo el **arte**, mas tal hielo aun no teme el fuego eterno",arte
-0.06040451,0.084159695,"tinente Licenciado, que en sus leyes formó **naturaleza**. Lo de menos valor es la corteza en cuantas","tine-n-te Licenciado, que en sus leyes formó **naturaleza**. Lo de menos valor es la corteza en cuantas",naturaleza
-0.05282387,0.016041193,"cuyas hojas milagrosas hacen que un alma en todas **ciencias** hable. Y entre las que sabéis maravillosas, mira","cuyas hojas milagros-as hacen que un alma en todas **ciencias** hable. Y entre las que sabéis maravillosas, mira",ciencias
-0.060208276,0.07128727,", se puso el mío. Cuantas cosas formó **naturaleza** tienen divino y alto fundamento, que del mayor poder",", se puso el mío. Cuan-tas cosas formó **naturaleza** tienen divino y alto fundamento, que del mayor poder",naturaleza
-0.05377812,0.023701644,"a los humanos deleites y placeres, artes y **ciencias** de tan varios nombres. Solamente parece cosa extraña que","a los humanos dele-ites y placeres, artes y **ciencias** de tan varios nombres. Solamente parece cosa extraña que",ciencias
-0.05361297,-0.036396768,"mí quejoso, porque doy en seguir Musas **arte**ras. Ahora invocaré las verdaderas, aunque os","mí que-joso, porque doy en seguir Mus-as **arte**-ras. Ahora invocar-é las verdaderas, aunque os",arte
